"Id","SalePrice"
1461,133288.17995672
1462,152753.503422236
1463,173076.618958667
1464,191229.397586984
1465,246240.568793303
1466,173848.100090873
1467,172693.506254603
1468,165448.152567108
1469,185797.480515692
1470,118457.843670309
1471,180613.867141994
1472,91513.0497395699
1473,96216.9262303807
1474,159411.701039232
1475,136004.09935682
1476,397147.437894945
1477,281979.205832035
1478,348211.977981502
1479,299937.480347228
1480,422086.635705326
1481,295878.126048219
1482,242003.110854418
1483,181131.051596362
1484,167077.808415485
1485,178284.399416103
1486,198882.088563181
1487,341546.932373839
1488,245727.957944425
1489,207533.103300096
1490,190589.365942508
1491,199213.120744827
1492,102446.708957343
1493,163861.930024149
1494,319902.590813563
1495,314041.557664398
1496,200406.246112775
1497,200212.027360628
1498,182255.988203684
1499,171340.95779759
1500,160712.120649312
1501,172881.152798076
1502,164736.148656401
1503,255678.032768446
1504,236723.925721321
1505,203980.755100434
1506,195248.171625615
1507,224158.295090489
1508,191114.84530853
1509,168556.69667502
1510,138148.855985714
1511,147870.713967912
1512,170675.13168614
1513,145105.975919194
1514,173561.43381605
1515,206333.576763151
1516,161190.979490762
1517,155751.96403456
1518,159329.558776507
1519,192005.904245075
1520,124278.817258071
1521,129695.917635526
1522,158408.961570783
1523,125750.060258437
1524,130626.907598824
1525,124345.05485357
1526,106779.596445858
1527,124026.244628876
1528,144832.964398172
1529,141329.850920712
1530,170570.566423728
1531,99261.5441227812
1532,92048.5782125667
1533,149978.561636707
1534,124917.172747279
1535,152012.035335945
1536,111426.087937987
1537,67930.5238145615
1538,173773.205436504
1539,220876.267610423
1540,96398.7092786874
1541,142906.153100231
1542,154956.237300384
1543,190910.940724137
1544,101003.55279624
1545,122233.428569961
1546,137871.232660834
1547,141830.821530299
1548,152359.920140761
1549,129925.397077815
1550,134410.183054713
1551,100366.968241828
1552,133040.194618993
1553,134363.574961764
1554,119127.140491893
1555,181788.559125615
1556,100045.91926884
1557,98641.9224307244
1558,95203.8268738588
1559,100787.291197254
1560,142184.192938271
1561,129117.809092725
1562,135575.931331852
1563,108472.907407351
1564,150857.992460084
1565,139761.199785691
1566,228828.071663406
1567,75266.8215465579
1568,214146.739233248
1569,118236.393375329
1570,133001.098239782
1571,111149.612435042
1572,130941.003399235
1573,205441.047789833
1574,105566.406716919
1575,193200.841374859
1576,222653.125674747
1577,188680.390877968
1578,153218.781850181
1579,143947.748070743
1580,193514.871099468
1581,155580.268817565
1582,135700.539935706
1583,266177.071313136
1584,221576.812130232
1585,143710.289658237
1586,79443.6170669613
1587,108631.450062953
1588,128747.770675351
1589,85794.1580914604
1590,129641.390781061
1591,89095.2055201474
1592,118061.977948185
1593,119023.823135042
1594,179173.591650179
1595,117919.46978493
1596,231207.373661844
1597,217690.525934517
1598,227035.284066663
1599,180717.46123654
1600,178926.988806656
1601,74148.3935469654
1602,105071.733408774
1603,87076.5005906719
1604,256051.828017761
1605,236954.388545104
1606,171357.704796334
1607,218588.627636698
1608,205945.919298621
1609,208258.868128724
1610,163711.191408216
1611,142791.942577101
1612,173950.870836403
1613,165169.592567495
1614,101552.909759646
1615,100106.228831616
1616,75105.8981826112
1617,101910.97795541
1618,143164.440732384
1619,144865.008325633
1620,169569.378287454
1621,143753.163100389
1622,140269.904000695
1623,233578.202398657
1624,190666.697863144
1625,122089.405793343
1626,161917.556608873
1627,177031.705791597
1628,259085.169230948
1629,177696.758293861
1630,325662.599150596
1631,256597.180339011
1632,275570.749027304
1633,169660.749616808
1634,176699.254292157
1635,169765.228210004
1636,161898.060400843
1637,192963.780300316
1638,203426.319790111
1639,186049.297351204
1640,250252.36718801
1641,174446.379541229
1642,234107.098101459
1643,239214.581274544
1644,235654.737021783
1645,183399.875302125
1646,154079.587967871
1647,161246.52891417
1648,130419.946818178
1649,141249.556096959
1650,118698.69435142
1651,138233.651956018
1652,97075.7380685398
1653,107553.127493472
1654,148754.813077453
1655,142711.170050558
1656,145821.772443558
1657,149560.514917403
1658,146353.917050699
1659,137286.612845529
1660,149411.325407024
1661,405126.343343858
1662,408017.273202231
1663,378138.427921803
1664,429575.8214838
1665,358719.579356153
1666,283749.382156073
1667,320942.582297168
1668,361244.985043394
1669,336913.362733694
1670,364182.250599856
1671,244373.394426675
1672,399695.142297633
1673,292831.559648393
1674,268061.138209961
1675,202046.080728791
1676,201647.511016765
1677,217226.814752708
1678,414020.327328903
1679,323046.780952019
1680,375259.497095923
1681,330867.478934988
1682,272457.657009335
1683,214707.481577654
1684,185007.795683155
1685,173201.935787243
1686,170223.703793642
1687,176206.609030037
1688,194360.161513903
1689,193465.071170161
1690,185858.447916368
1691,177181.905866163
1692,244859.925518069
1693,176332.122126942
1694,168646.564228735
1695,171663.539236147
1696,238526.059066746
1697,182168.270579233
1698,342457.501605354
1699,320196.044269236
1700,273757.394240197
1701,309296.178028396
1702,256689.952193098
1703,246694.00647215
1704,252656.632821473
1705,225691.157757973
1706,380646.017728014
1707,215844.445215192
1708,201939.773185476
1709,303216.570929467
1710,230351.148769661
1711,242351.776164124
1712,266120.028562847
1713,242009.680007726
1714,208318.965745321
1715,201757.221758438
1716,198035.634852322
1717,179108.854373357
1718,153664.262401656
1719,205442.70538646
1720,238206.713434552
1721,182239.961501045
1722,147036.993673643
1723,161780.525709681
1724,221551.553922413
1725,220132.948438561
1726,194433.801862796
1727,173378.809709329
1728,187497.535882754
1729,177265.019169893
1730,192134.72690248
1731,117493.505329824
1732,128457.795136266
1733,110729.853263082
1734,123230.116515918
1735,133828.489815905
1736,118175.933693065
1737,300044.844441526
1738,273983.595243682
1739,271348.733525938
1740,219482.326104011
1741,177058.906436197
1742,172891.007254387
1743,183631.907022128
1744,311183.224733448
1745,230482.311975226
1746,254488.164767871
1747,218166.457377438
1748,230435.626345909
1749,144291.853888988
1750,132752.463805229
1751,232638.55762161
1752,120174.534750917
1753,152918.12146672
1754,184512.844624319
1755,156655.889348281
1756,128412.677581998
1757,124371.707183604
1758,145819.845971807
1759,171147.970774385
1760,159953.196376453
1761,128396.80799248
1762,183096.928080519
1763,171807.521588924
1764,113088.627205645
1765,175317.387769967
1766,168519.179573897
1767,193810.435715065
1768,140503.968412723
1769,171718.436536547
1770,145932.715133063
1771,112702.831508093
1772,143006.422664501
1773,117086.869636654
1774,165665.866911966
1775,141218.76591694
1776,120691.262878579
1777,104094.187004569
1778,136716.103024849
1779,130721.335440203
1780,173884.295246289
1781,133679.613302272
1782,88663.3783081473
1783,142777.671913894
1784,95157.2847945517
1785,138231.491016257
1786,117647.689141761
1787,176744.367379595
1788,53065.3822844209
1789,100879.577953907
1790,62914.9026004331
1791,217001.937297678
1792,167015.101172617
1793,119002.833636824
1794,159021.528484463
1795,139714.35342227
1796,131449.297461462
1797,116086.802716823
1798,127128.877935348
1799,111628.502419412
1800,118052.161022033
1801,152103.231585577
1802,131471.875001419
1803,162547.34433924
1804,148091.681937194
1805,135819.727032128
1806,134545.81132507
1807,129232.073158752
1808,122418.827007167
1809,112419.0283135
1810,128382.885765701
1811,100516.090995746
1812,88308.8314399463
1813,125752.156165788
1814,105350.233715775
1815,52541.0157954569
1816,93118.3792189981
1817,112280.469738896
1818,178281.929795663
1819,144143.183475929
1820,46467.2783247518
1821,86558.7317254301
1822,145210.155684071
1823,23963.9636286427
1824,137548.956387945
1825,145948.302107873
1826,104046.338956107
1827,105636.886726843
1828,143800.20903013
