"Id","SalePrice"
1461,129522.6315
1462,159691.906333333
1463,173644.849633333
1464,183560.477733333
1465,202889.663866667
1466,189359.517033333
1467,175341.395466667
1468,176584.068466667
1469,179234.288233333
1470,117548.088866667
1471,188004.675942857
1472,92129.8914952381
1473,96042.1925333333
1474,148521.477509524
1475,145886.368466667
1476,394090.684233333
1477,296656.8025
1478,326979.7676
1479,320827.671966667
1480,469654.1189
1481,310555.7375
1482,215058.264733333
1483,186877.605466667
1484,178462.937766667
1485,174710.132933333
1486,204882.415266667
1487,330101.9914
1488,248215.0029
1489,214332.031355556
1490,201036.108909524
1491,196266.28082381
1492,114983.802266667
1493,173372.818233333
1494,301613.123666667
1495,295813.941733333
1496,211246.330276191
1497,178900.879836508
1498,152137.851160318
1499,150988.026126984
1500,162257.651816667
1501,173832.271933333
1502,153363.630888889
1503,271829.243033333
1504,228727.470719048
1505,213279.546013833
1506,197386.9354
1507,238545.0433
1508,180083.009933333
1509,166108.3554
1510,152444.250466667
1511,152805.832866667
1512,169689.858966667
1513,157041.0468
1514,150273.0073
1515,174285.0783
1516,147840.207466667
1517,152163.426166667
1518,138848.093866667
1519,205084.727195238
1520,137567.973333333
1521,144784.508133333
1522,162873.006060606
1523,118521.637733333
1524,131556.954733333
1525,131291.836866667
1526,127607.110533333
1527,111227.978395238
1528,128390.467266667
1529,142615.704
1530,165370.4816
1531,117529.565966667
1532,100736.190866667
1533,149649.123833333
1534,121272.2498
1535,135823.725866667
1536,122545.7915
1537,101864.259766667
1538,170297.816752381
1539,216162.699566667
1540,123172.382766667
1541,147513.377666667
1542,134558.883266667
1543,175301.108066667
1544,87484.1379333333
1545,105882.6191
1546,124464.511866667
1547,127586.690833333
1548,132340.029333333
1549,121501.802533333
1550,136844.8939
1551,116997.2036
1552,124129.007166667
1553,145666.905366667
1554,117516.092333333
1555,173158.526333333
1556,131780.557433333
1557,124929.4217
1558,103355.8493
1559,122037.592333333
1560,147492.902966667
1561,133940.857066667
1562,125006.525
1563,111910.000033333
1564,148331.059433333
1565,152301.288966667
1566,235800.135166667
1567,96654.8739
1568,210313.433866667
1569,135360.867566667
1570,140557.52322381
1571,122999.2813
1572,141230.293433333
1573,215192.543266667
1574,139191.2959
1575,200294.884343902
1576,208679.835266667
1577,204785.289143902
1578,158879.676866667
1579,144705.564566667
1580,190191.379466667
1581,147076.2774
1582,125461.133533333
1583,306291.554333333
1584,238652.5394
1585,139378.180583583
1586,81008.4375333333
1587,108547.090833333
1588,143634.606333333
1589,102445.6809
1590,133872.6406
1591,107311.226166667
1592,131382.097966667
1593,125234.6693
1594,133546.031066667
1595,139746.351733333
1596,234630.854366667
1597,185457.615566667
1598,195623.979333333
1599,194346.091433333
1600,192488.4573
1601,80555.3825333333
1602,117890.075766667
1603,99593.4764333334
1604,263065.539433333
1605,254868.262566667
1606,173348.6878
1607,180827.5074
1608,222407.6742
1609,207786.140733333
1610,172907.398166667
1611,159140.919966667
1612,180186.411666667
1613,172857.3158
1614,127990.050971429
1615,87985.6785
1616,85207.003
1617,88629.1643619048
1618,127435.198366667
1619,140496.379733333
1620,172692.556233333
1621,148372.863266667
1622,140734.127566667
1623,239359.485966667
1624,195685.139366667
1625,130923.512838095
1626,172119.858666667
1627,179276.542266667
1628,259761.541766667
1629,170776.084933333
1630,300995.910266667
1631,217199.353233333
1632,259670.528333333
1633,172561.352733333
1634,182694.997038095
1635,176990.418566667
1636,174243.1688
1637,183022.644233333
1638,205734.053066667
1639,186668.803266667
1640,243420.398633333
1641,187013.252966667
1642,226437.2625
1643,229498.000866667
1644,225708.198319048
1645,180237.757633333
1646,165638.797961905
1647,171807.729066667
1648,145483.2892
1649,137422.740833333
1650,115446.0197
1651,125502.129933333
1652,94014.165
1653,101145.0556
1654,149997.887976191
1655,151764.326233333
1656,145007.201528571
1657,150045.186209524
1658,152971.380921645
1659,145853.890533333
1660,149644.767933333
1661,431798.8926
1662,359785.929866666
1663,373937.680533333
1664,439311.7203
1665,347657.5428
1666,313056.5116
1667,343308.6631
1668,350405.4524
1669,315562.765466667
1670,368563.022166667
1671,254125.153004762
1672,470983.117133333
1673,323429.2988
1674,273553.364466667
1675,194122.3888
1676,194696.071233333
1677,211563.251366667
1678,437357.3804
1679,370641.2878
1680,334852.174166667
1681,270430.8299
1682,319993.6501
1683,186722.167633333
1684,178190.224695238
1685,175695.675533333
1686,171297.490666667
1687,171324.367466667
1688,191361.0384
1689,190132.899457143
1690,179832.822533333
1691,176585.330166667
1692,250430.582104762
1693,171429.165466667
1694,178248.8568
1695,173959.302533333
1696,256219.2587
1697,174321.0112
1698,324512.118866667
1699,341921.3715
1700,247925.6236
1701,268742.6202
1702,260103.373233333
1703,258609.5192
1704,265837.688833333
1705,224840.353133333
1706,376632.480733333
1707,218575.005929617
1708,218307.950677236
1709,284625.355166667
1710,234556.168366667
1711,251923.399452381
1712,288645.9278
1713,270468.969171428
1714,221670.111397403
1715,203332.969066667
1716,191836.707943902
1717,178524.416181998
1718,144342.120988889
1719,210370.741090476
1720,250494.102
1721,190637.876343902
1722,141464.748033333
1723,166570.1755
1724,221289.323666667
1725,230753.321642857
1726,190931.962333333
1727,177633.809266667
1728,189862.417433333
1729,170553.855333333
1730,159886.989290476
1731,127426.802722222
1732,125534.711733333
1733,109985.857255556
1734,129042.5144
1735,138945.5941
1736,123261.0852
1737,324924.996533333
1738,225592.1131
1739,262718.633323809
1740,221455.267
1741,185249.376368864
1742,171060.1289
1743,175278.038642857
1744,289734.041
1745,245413.510204762
1746,224960.836966667
1747,207510.0113
1748,220656.309733333
1749,161412.662461905
1750,153999.9667
1751,217425.8989
1752,119490.404347619
1753,160984.0685
1754,194826.355933333
1755,175183.442533333
1756,119360.769066667
1757,120935.222247619
1758,137556.093833333
1759,157742.5647
1760,160053.3096
1761,152354.712
1762,167122.063409524
1763,168096.783760606
1764,123055.796533333
1765,178508.841266667
1766,164606.426
1767,189061.9086
1768,141936.636888889
1769,174717.828271429
1770,148744.508133333
1771,132746.049733333
1772,149524.8687
1773,137420.489933333
1774,145224.291333333
1775,137630.031388889
1776,131496.149833333
1777,114635.765933333
1778,135736.570266667
1779,126698.246166667
1780,172656.956533333
1781,134972.1974
1782,106297.556566667
1783,156506.177366667
1784,117824.633966667
1785,121139.1577
