"Id","SalePrice"
1461,128925.642015528
1462,159470.274910266
1463,191673.956267065
1464,195628.578288689
1465,191160.31546001
1466,174069.265045958
1467,174306.1320154
1468,167142.124280706
1469,178240.861115725
1470,123062.153933341
1471,194166.515991385
1472,96280.6623278656
1473,100946.528255629
1474,146812.437834226
1475,125463.401137718
1476,363753.003043731
1477,263518.647376537
1478,302378.935477119
1479,302922.11968493
1480,437064.821748721
1481,317581.46074625
1482,213703.786648152
1483,191577.396117982
1484,164386.105502233
1485,171666.011555253
1486,196229.844923061
1487,327534.869147136
1488,259225.295897312
1489,199866.20148517
1490,231970.165065043
1491,194505.335181117
1492,84788.6426300665
1493,178806.08290015
1494,288162.059378802
1495,287479.468457569
1496,226271.782467242
1497,183574.872761374
1498,155640.837081761
1499,155656.769289763
1500,152250.416148528
1501,173708.162447612
1502,148909.244872632
1503,278143.784624461
1504,230713.221287849
1505,223302.453572213
1506,192112.977327561
1507,252814.328798496
1508,209172.049213057
1509,162889.042236702
1510,144576.444510686
1511,145522.485891283
1512,171975.417149226
1513,141857.362190676
1514,177223.643402138
1515,219148.998658404
1516,155084.177083082
1517,162754.620349533
1518,139319.217473946
1519,217256.957474839
1520,132637.318154109
1521,140381.859156259
1522,164977.744265295
1523,117249.568071205
1524,126897.302890272
1525,126700.502481214
1526,118845.718311317
1527,106638.501127902
1528,135738.627765831
1529,143818.703227071
1530,173696.881304188
1531,111699.450549171
1532,94980.1718970449
1533,149580.403921863
1534,128125.356560388
1535,168569.213239666
1536,111112.703999024
1537,95613.6865300797
1538,150691.396581065
1539,190153.018021557
1540,106811.334788182
1541,150196.105640539
1542,153597.498433612
1543,194429.806666287
1544,93579.2910163588
1545,120295.229186205
1546,128486.547692907
1547,134268.674097765
1548,138134.623132304
1549,124350.760955034
1550,128715.835869812
1551,108949.716774914
1552,130658.137912253
1553,138811.242143221
1554,115721.513941662
1555,173834.306747589
1556,94310.7604675764
1557,100492.673738463
1558,96736.5747449122
1559,105873.097217211
1560,134721.738931721
1561,148441.743945439
1562,131940.433719569
1563,115540.757122177
1564,161106.024112156
1565,148578.680946893
1566,235498.893871089
1567,76755.996214173
1568,223241.632666703
1569,155206.507451826
1570,129868.47223401
1571,115948.006299809
1572,148256.724184655
1573,238063.21747512
1574,122139.936570254
1575,205599.339529107
1576,234763.674176245
1577,181492.957842811
1578,130777.86536414
1579,154212.528353255
1580,191864.308475922
1581,152557.754063121
1582,122175.41436467
1583,311303.291373591
1584,224353.951918105
1585,142410.276918706
1586,82472.8679068316
1587,98496.0131681552
1588,146548.09924584
1589,100594.070134779
1590,139105.528533857
1591,95572.2537165031
1592,124736.08811709
1593,112252.681831809
1594,158935.137995972
1595,121525.726148094
1596,228054.785997137
1597,196932.047532519
1598,215124.473484857
1599,172606.290171846
1600,169177.540464952
1601,88519.62816143
1602,107251.216019435
1603,88401.9654073411
1604,260951.391976899
1605,244108.39985738
1606,172401.58783321
1607,210093.318408561
1608,213745.921650874
1609,184254.149515365
1610,161789.481650528
1611,141403.522697917
1612,189262.214115328
1613,177428.985825683
1614,120533.361541038
1615,92099.9263429057
1616,77495.9856215151
1617,97178.865623398
1618,127399.361923433
1619,140104.883457031
1620,200340.815647958
1621,150009.848485454
1622,135129.236194394
1623,243771.042727797
1624,214374.765279962
1625,124493.490109373
1626,171678.049230119
1627,190880.030058105
1628,272379.176772025
1629,167222.910695427
1630,337154.468268963
1631,214651.066156209
1632,243694.428504177
1633,158160.310123277
1634,184616.800583459
1635,171544.293441884
1636,153385.470405336
1637,200507.814194242
1638,201442.168772193
1639,186695.69113438
1640,255188.353720218
1641,184544.213394426
1642,237116.70573129
1643,229625.202504747
1644,229904.532968072
1645,192471.389550885
1646,154585.521239152
1647,154592.015851395
1648,132982.876533495
1649,138764.370713032
1650,118612.451533704
1651,133648.722412109
1652,100393.164664864
1653,105617.523629307
1654,138787.523193252
1655,141655.785126358
1656,139270.917514634
1657,140583.163030113
1658,142202.826022825
1659,127610.221536654
1660,158293.609289093
1661,428026.435234311
1662,370878.880483762
1663,367302.46152095
1664,420350.36191223
1665,314421.626910055
1666,319912.54008522
1667,364223.730477999
1668,331184.758246404
1669,291198.100077106
1670,340552.362392156
1671,268346.374027398
1672,417466.449728173
1673,308371.873273692
1674,266985.709130016
1675,204868.545182424
1676,202042.461791986
1677,219127.130806205
1678,408996.396063467
1679,366711.511972336
1680,323129.331217783
1681,259160.850012718
1682,297112.233523963
1683,196416.090832554
1684,180363.470979636
1685,174758.045260905
1686,172373.369069185
1687,164231.135250754
1688,191349.955871477
1689,190924.89420522
1690,186827.365626092
1691,173386.39913375
1692,252969.275981034
1693,164034.078966116
1694,174732.815918119
1695,158129.119963615
1696,276438.787790297
1697,165776.640761169
1698,345164.531078896
1699,306217.293246869
1700,243536.213127921
1701,263371.178051607
1702,269375.770771148
1703,260938.636984326
1704,287476.941559033
1705,226535.770519336
1706,401369.849895463
1707,214430.322280796
1708,205816.495445906
1709,268253.540922259
1710,225187.753146294
1711,260332.801026357
1712,266663.416517724
1713,279264.745879756
1714,225307.0014685
1715,208423.772222824
1716,184477.01860921
1717,165959.899141358
1718,142974.561110267
1719,201748.547517024
1720,244404.687343175
1721,170815.772557967
1722,143943.962537721
1723,167532.782386563
1724,217476.808999541
1725,225965.494485187
1726,186174.385617393
1727,165578.374494253
1728,178159.925810213
1729,170214.603809776
1730,156549.105604779
1731,116504.995782807
1732,124639.652382797
1733,115366.638785918
1734,117789.495984113
1735,132789.618158225
1736,116911.30384012
1737,309963.807020249
1738,231467.502086094
1739,291973.786105492
1740,235668.545730173
1741,197920.682068038
1742,166236.297636817
1743,167039.880683024
1744,284860.558266693
1745,224320.062130404
1746,211115.943386584
1747,213306.843811282
1748,238547.411886791
1749,149025.747268983
1750,139946.951350532
1751,233067.236708361
1752,120118.065210027
1753,154606.614125683
1754,197197.502261211
1755,170482.312540284
1756,122876.859220678
1757,119754.491556786
1758,153960.639993416
1759,161209.331569742
1760,165462.277840345
1761,150825.594877751
1762,184708.663346107
1763,167768.013885387
1764,113512.296439864
1765,189983.42313532
1766,173795.733418101
1767,219140.223652767
1768,143294.753732026
1769,164184.534074976
1770,142435.808174815
1771,129626.681779782
1772,140564.127974087
1773,130052.496850682
1774,157540.718191744
1775,133239.699980018
1776,113871.791020769
1777,105489.770205037
1778,138250.373603834
1779,107038.866532138
1780,174780.824413738
1781,130864.557908345
1782,98790.1994592323
1783,153042.621065066
1784,104489.206157821
1785,120629.85293281
1786,128939.551426026
1787,157521.649856118
1788,74419.3930661161
1789,100052.05994974
1790,77291.9209951481
1791,213770.630810418
1792,161701.882474789
1793,136509.343813724
1794,142364.84205138
1795,133206.910126273
1796,117868.672382302
1797,119384.780117675
1798,126600.00523568
1799,113296.034800485
1800,126279.587478534
1801,142956.744458465
1802,133269.148280058
1803,153831.963093216
1804,138022.002893909
1805,136455.347360319
1806,128135.570869858
1807,115807.788746537
1808,123632.97167404
1809,118924.537444775
1810,132614.386145539
1811,98661.242758212
1812,96519.6269191348
1813,124668.527662772
1814,88179.9551148277
1815,69579.6163139374
1816,94642.3575313579
1817,114997.25255522
1818,157711.712032162
1819,137479.453684168
1820,63559.5000933808
1821,103516.289566868
1822,152209.346599186
1823,53037.4914942302
1824,126798.960431592
1825,138826.818029842
1826,103537.516213807
1827,106602.097908763
1828,137468.222087238
1829,119201.552367559
1830,138549.811146748
1831,155087.078936292
1832,107668.98620035
1833,131826.883644556
