"Id","SalePrice"
1461,130420.825210394
1462,173985.22448961
1463,191371.054174704
1464,194083.0269455
1465,192402.028296121
1466,172686.789392029
1467,164494.008408071
1468,167270.891055457
1469,184564.548838772
1470,125834.790475201
1471,200490.081760815
1472,98517.5259675618
1473,101408.350546379
1474,150823.682611022
1475,125266.124459603
1476,350706.506074442
1477,248333.263449401
1478,290775.308357122
1479,295103.784050797
1480,445646.765484093
1481,324443.398824317
1482,205611.433363225
1483,188502.300508185
1484,161915.530059124
1485,176292.080750905
1486,192356.193736519
1487,334519.98171802
1488,254214.269749842
1489,194752.328966666
1490,251248.58227734
1491,189035.914808734
1492,92907.5122675782
1493,161406.862109702
1494,290123.945193886
1495,308021.20282565
1496,243965.624282084
1497,182971.994179282
1498,157653.58731209
1499,156110.632982607
1500,157783.646828718
1501,172402.457444524
1502,152400.217233404
1503,290412.667326006
1504,235555.541353329
1505,229943.453098003
1506,195061.836574667
1507,266874.235210338
1508,217799.204059827
1509,164534.347270158
1510,148213.824248017
1511,154972.660275651
1512,182429.517011206
1513,158561.079234224
1514,173892.003952741
1515,195360.820763504
1516,150427.757043954
1517,155280.628880892
1518,131778.342653703
1519,218141.583180414
1520,142408.424631012
1521,151148.15590477
1522,165691.165954105
1523,116575.536389716
1524,124111.007736922
1525,127193.475191657
1526,124402.791239666
1527,91891.305251344
1528,128580.706201872
1529,138960.016206425
1530,162984.76419295
1531,107541.993217734
1532,94560.6581360643
1533,150102.630675132
1534,113162.613646734
1535,162427.009443525
1536,108905.416856692
1537,105810.603402145
1538,150362.504946608
1539,191301.540657326
1540,132116.213053585
1541,144156.554257391
1542,150828.86361798
1543,186390.735132793
1544,93747.9516580337
1545,119000.648941407
1546,123925.877855401
1547,136897.774288943
1548,134468.603771283
1549,121734.651799192
1550,133459.158073736
1551,116109.597622239
1552,140524.930673439
1553,142181.508803732
1554,112321.785020931
1555,179241.663337189
1556,109635.846827412
1557,125381.409748217
1558,104799.097242632
1559,121600.723891539
1560,127561.985734882
1561,170193.579882369
1562,125335.266525142
1563,127573.788011653
1564,161864.260219535
1565,147829.316089459
1566,222747.149735171
1567,89918.2089314302
1568,227547.002394498
1569,145315.093936182
1570,125124.188785207
1571,111107.077455464
1572,137997.677523534
1573,244691.172185514
1574,136262.203819715
1575,216922.044204097
1576,228991.756036431
1577,174619.854950345
1578,120202.046034526
1579,153220.993503335
1580,187824.99258851
1581,140556.942099361
1582,124586.592974001
1583,326754.5959209
1584,222265.292197584
1585,144673.425372843
1586,73292.0160160594
1587,98764.0853062307
1588,151717.013167369
1589,111217.034647875
1590,141148.886028637
1591,98550.6546630295
1592,111492.787689856
1593,105287.306347077
1594,162534.553066598
1595,127700.506270308
1596,227358.968065612
1597,182346.719151922
1598,217990.653901273
1599,173222.121010987
1600,169042.49818733
1601,90387.3918544761
1602,113742.405302995
1603,82061.4933838845
1604,277437.311575143
1605,250792.133156497
1606,173297.428593531
1607,206511.952474079
1608,206912.525019856
1609,175830.144283427
1610,155125.431627344
1611,136386.791230987
1612,181682.562956124
1613,162664.569486998
1614,123767.95840978
1615,82935.5127453818
1616,87039.0854280863
1617,96548.7263038724
1618,117510.356282401
1619,131787.728384516
1620,189422.905048443
1621,152004.303217491
1622,138816.425752926
1623,252934.848951378
1624,219497.250342691
1625,130666.946033449
1626,171548.423743679
1627,193299.631144304
